87.0,6,1.0,0.673,0.0,0.0,0.0,0.0,2.09,2.0,4.97
88.0,6,1.0,0.673,0.0,1.0,0.0,0.0,1.2386,3.4632,4.5412
89.0,6,1.0,0.673,0.0,2.0,0.0,0.0,2.04,2.8064,5.2361
90.0,6,1.0,0.673,0.0,3.0,0.0,0.0,2.01,3.401,5.3106
91.0,6,1.0,0.673,0.0,3.0,1.0,0.0,1.7531,3.1033,5.4007
92.0,6,1.0,0.673,0.0,3.0,2.0,0.0,1.5241,3.0832,5.1126
93.0,6,1.0,0.673,0.0,3.0,3.0,0.0,1.629,2.961,5.0273
94.0,6,1.0,0.673,0.0,3.0,4.0,0.0,1.7479,3.0027,5.0448
95.0,6,1.0,0.73,0.0,0.0,0.0,0.0,1.96,2.05,5.09
96.0,6,1.0,0.73,0.0,0.0,1.0,0.0,1.8149,2.6982,4.7635
97.0,6,1.0,0.73,0.0,1.0,1.0,0.0,1.652,3.9515,5.2329
98.0,6,1.0,0.581,0.0,0.0,0.0,0.0,1.95,1.93,5.02
99.0,6,1.0,0.581,0.0,0.0,1.0,0.0,1.933,3.6351,5.506
0.0,6,0.0,0.585,0.0,0.0,0.0,0.0,1.96,2.08,4.94
1.0,6,0.0,0.585,0.0,0.0,1.0,0.0,2.5256,2.0025,5.5169
2.0,6,0.0,0.585,0.0,0.0,2.0,0.0,2.5837,2.0642,5.6554
3.0,6,0.0,0.585,0.0,0.0,3.0,0.0,2.2655,2.6527,5.6498
4.0,6,0.0,0.585,0.0,1.0,3.0,0.0,2.584,1.9029,5.3145
5.0,6,0.0,0.585,0.0,1.0,4.0,0.0,2.6047,1.7912,5.3201
6.0,6,0.0,0.585,0.0,1.0,5.0,0.0,2.6939,1.8519,5.421
7.0,6,0.0,0.585,0.0,1.0,6.0,0.0,2.3949,1.795,5.3018
8.0,6,0.0,0.585,0.0,2.0,6.0,0.0,2.4157,1.6402,5.315
9.0,6,0.0,0.585,0.0,3.0,6.0,0.0,1.97,1.8437,5.272
10.0,6,0.0,0.652,0.0,0.0,0.0,0.0,1.96,1.95,5.1
11.0,6,0.0,0.652,0.0,0.0,1.0,0.0,1.4103,3.2091,5.5576
12.0,6,0.0,0.652,0.0,0.0,2.0,0.0,2.3024,2.888,5.5145
13.0,6,0.0,0.693,0.0,0.0,0.0,1.0,1.95,1.9,4.91
14.0,6,0.0,0.693,0.0,0.0,1.0,1.0,2.204,3.21,5.5254
15.0,6,0.0,0.693,0.0,1.0,1.0,1.0,2.0666,2.1123,5.1493
